NO2,O3,PM10,PM25,date,site_code
22.837500000000002,,,,2020-03-15,CR5
45.550000000000004,,,,2020-03-16,CR5
19.329166666666662,,,,2020-03-17,CR5
17.479166666666664,,,,2020-03-18,CR5
47.65652173913043,,,,2020-03-19,CR5
35.116666666666674,,,,2020-03-20,CR5
29.22916666666666,,,,2020-03-21,CR5
24.608333333333334,,,,2020-03-22,CR5
53.74166666666665,,,,2020-03-23,CR5
48.19583333333335,,,,2020-03-24,CR5
55.69166666666666,,,,2020-03-25,CR5
49.637499999999996,,,,2020-03-26,CR5
38.354166666666664,,,,2020-03-27,CR5
20.091666666666672,,,,2020-03-28,CR5
13.495833333333335,,,,2020-03-29,CR5
36.220833333333324,,,,2020-03-30,CR5
37.012499999999996,,,,2020-03-31,CR5
43.39166666666667,,,,2020-04-01,CR5
20.30416666666667,,,,2020-04-02,CR5
34.675000000000004,,,,2020-04-03,CR5
32.04583333333333,,,,2020-04-04,CR5
25.82083333333333,,,,2020-04-05,CR5
27.025000000000002,,,,2020-04-06,CR5
54.625,,,,2020-04-07,CR5
71.47916666666666,,,,2020-04-08,CR5
61.125,,,,2020-04-09,CR5
45.974999999999994,,,,2020-04-10,CR5
39.12083333333333,,,,2020-04-11,CR5
25.995833333333334,,,,2020-04-12,CR5
12.958333333333334,,,,2020-04-13,CR5
38.19583333333333,,,,2020-04-14,CR5
46.85833333333333,,,,2020-04-15,CR5
61.23333333333333,,,,2020-04-16,CR5
31.816666666666666,,,,2020-04-17,CR5
36.104166666666664,,,,2020-04-18,CR5
12.808333333333337,,,,2020-02-01,CR7
12.345833333333331,,,,2020-02-02,CR7
20.858333333333334,,,,2020-02-03,CR7
27.233333333333334,,,,2020-02-04,CR7
50.087500000000006,,,,2020-02-05,CR7
38.854166666666664,,,,2020-02-06,CR7
30.34166666666667,,,,2020-02-07,CR7
22.420833333333338,,,,2020-02-08,CR7
4.904166666666667,,,,2020-02-09,CR7
11.783333333333331,,,,2020-02-10,CR7
14.1,,,,2020-02-11,CR7
25.691666666666663,,,,2020-02-12,CR7
25.79166666666667,,,,2020-02-13,CR7
25.78749999999999,,,,2020-02-14,CR7
8.1625,,,,2020-02-15,CR7
7.966666666666666,,,,2020-02-16,CR7
14.46521739130435,,,,2020-02-17,CR7
16.254166666666666,,,,2020-02-18,CR7
19.070833333333336,,,,2020-02-19,CR7
15.208333333333334,,,,2020-02-20,CR7
14.162499999999996,,,,2020-02-21,CR7
10.8125,,,,2020-02-22,CR7
18.925,,,,2020-02-23,CR7
13.866666666666669,,,,2020-02-24,CR7
19.224999999999998,,,,2020-02-25,CR7
26.329166666666666,,,,2020-02-26,CR7
35.57083333333333,,,,2020-02-27,CR7
21.866666666666674,,,,2020-02-28,CR7
10.487499999999999,,,,2020-02-29,CR7
13.237499999999999,,,,2020-03-01,CR7
30.779166666666665,,,,2020-03-02,CR7
34.84166666666666,,,,2020-03-03,CR7
35.512499999999996,,,,2020-03-04,CR7
32.300000000000004,,,,2020-03-05,CR7
44.93913043478261,,,,2020-03-06,CR7
22.624999999999996,,,,2020-03-07,CR7
11.016666666666666,,,,2020-03-08,CR7
20.275000000000002,,,,2020-03-09,CR7
11.875000000000002,,,,2020-03-10,CR7
17.108333333333338,,,,2020-03-11,CR7
14.870833333333335,,,,2020-03-12,CR7
26.954166666666666,,,,2020-03-13,CR7
18.408333333333335,,,,2020-03-14,CR7
16.974999999999998,,,,2020-03-15,CR7
41.04166666666667,,,,2020-03-16,CR7
21.337500000000002,,,,2020-03-17,CR7
18.025,,,,2020-03-18,CR7
28.437499999999996,,,,2020-03-19,CR7
19.895833333333332,,,,2020-03-20,CR7
15.866666666666665,,,,2020-03-21,CR7
15.929166666666667,,,,2020-03-22,CR7
26.229166666666668,,,,2020-03-23,CR7
26.933333333333334,,,,2020-03-24,CR7
39.39583333333332,,,,2020-03-25,CR7
33.574999999999996,,,,2020-03-26,CR7
30.804166666666674,,,,2020-03-27,CR7
16.82916666666667,,,,2020-03-28,CR7
11.487499999999999,,,,2020-03-29,CR7
31.22916666666666,,,,2020-03-30,CR7
22.62608695652174,,,,2020-03-31,CR7
35.13333333333333,,,,2020-04-01,CR7
19.475000000000005,,,,2020-04-02,CR7
27.95,,,,2020-04-03,CR7
14.930434782608698,,,,2020-04-04,CR7
10.66666666666667,,,,2020-04-05,CR7
20.5125,,,,2020-04-06,CR7
24.17916666666667,,,,2020-04-07,CR7
45.42916666666665,,,,2020-04-08,CR7
40.24166666666667,,,,2020-04-09,CR7
31.258333333333336,,,,2020-04-10,CR7
30.45833333333334,,,,2020-04-11,CR7
16.858333333333338,,,,2020-04-12,CR7
8.125,,,,2020-04-13,CR7
17.643478260869564,,,,2020-04-14,CR7
25.224999999999998,,,,2020-04-15,CR7
37.041666666666664,,,,2020-04-16,CR7
19.858333333333338,,,,2020-04-17,CR7
19.3,,,,2020-04-18,CR7
,,,6.875,2020-02-01,CR8
,,,10.458333333333334,2020-02-02,CR8
,,,9.583333333333334,2020-02-03,CR8
,,,8.166666666666666,2020-02-04,CR8
,,,18.291666666666668,2020-02-05,CR8
,,,18.5,2020-02-06,CR8
,,,21.5,2020-02-07,CR8
,,,10.125,2020-02-08,CR8
,,,6.458333333333333,2020-02-09,CR8
,,,8.375,2020-02-10,CR8
,,,7.791666666666667,2020-02-11,CR8
,,,6.833333333333333,2020-02-12,CR8
,,,7.041666666666667,2020-02-13,CR8
,,,11.708333333333334,2020-02-14,CR8
,,,5.125,2020-02-15,CR8
,,,4.333333333333333,2020-02-16,CR8
,,,8.166666666666666,2020-02-17,CR8
,,,7.166666666666667,2020-02-18,CR8
,,,7.458333333333333,2020-02-19,CR8
,,,6.208333333333333,2020-02-20,CR8
,,,9.416666666666666,2020-02-21,CR8
,,,10.041666666666666,2020-02-22,CR8
,,,4.958333333333333,2020-02-23,CR8
,,,4.75,2020-02-24,CR8
,,,4.833333333333333,2020-02-25,CR8
,,,5.666666666666667,2020-02-26,CR8
,,,5.708333333333333,2020-02-27,CR8
,,,5.916666666666667,2020-02-28,CR8
,,,9.166666666666666,2020-02-29,CR8
,,,6.375,2020-03-01,CR8
,,,5.0,2020-03-02,CR8
,,,6.695652173913044,2020-03-03,CR8
,,,8.583333333333334,2020-03-04,CR8
,,,11.083333333333334,2020-03-05,CR8
,,,12.375,2020-03-06,CR8
,,,20.583333333333332,2020-03-07,CR8
,,,7.0,2020-03-08,CR8
,,,8.583333333333334,2020-03-09,CR8
,,,5.916666666666667,2020-03-10,CR8
,,,3.2916666666666665,2020-03-11,CR8
,,,7.083333333333333,2020-03-12,CR8
,,,7.541666666666667,2020-03-13,CR8
,,,5.5,2020-03-14,CR8
,,,5.875,2020-03-15,CR8
,,,9.625,2020-03-16,CR8
,,,7.5,2020-03-17,CR8
,,,8.041666666666666,2020-03-18,CR8
,,,11.875,2020-03-19,CR8
,,,6.541666666666667,2020-03-20,CR8
,,,10.125,2020-03-21,CR8
,,,12.166666666666666,2020-03-22,CR8
,,,14.458333333333334,2020-03-23,CR8
,,,12.894736842105264,2020-03-24,CR8
,,,16.782608695652176,2020-03-25,CR8
,,,25.5,2020-03-26,CR8
,,,24.583333333333332,2020-03-27,CR8
,,,14.833333333333334,2020-03-28,CR8
,,,6.791666666666667,2020-03-29,CR8
,,,6.958333333333333,2020-03-30,CR8
,,,9.333333333333334,2020-03-31,CR8
,,,12.571428571428571,2020-04-01,CR8
,,,7.5,2020-04-02,CR8
,,,10.75,2020-04-03,CR8
,,,11.583333333333334,2020-04-04,CR8
,,,11.625,2020-04-05,CR8
,,,13.625,2020-04-06,CR8
,,,18.5,2020-04-07,CR8
,,,40.208333333333336,2020-04-08,CR8
,,,44.0,2020-04-09,CR8
,,,33.166666666666664,2020-04-10,CR8
,,,20.666666666666668,2020-04-11,CR8
,,,19.625,2020-04-12,CR8
,,,9.5,2020-04-13,CR8
,,,9.476190476190476,2020-04-14,CR8
,,,17.043478260869566,2020-04-15,CR8
,,,37.69565217391305,2020-04-16,CR8
,,,12.541666666666666,2020-04-17,CR8
,,,15.541666666666666,2020-04-18,CR8
37.67916666666666,,21.41304347826087,,2020-02-01,EA6
38.70416666666666,,19.500000000000004,,2020-02-02,EA6
48.92173913043479,,37.99565217391305,,2020-02-03,EA6
56.037499999999994,,39.74999999999999,,2020-02-04,EA6
93.74583333333334,,53.975,,2020-02-05,EA6
91.07083333333334,,49.44166666666667,,2020-02-06,EA6
71.58695652173913,,51.56666666666667,,2020-02-07,EA6
55.14583333333334,,30.987499999999997,,2020-02-08,EA6
16.883333333333333,,13.941666666666668,,2020-02-09,EA6
34.92916666666667,,15.975000000000007,,2020-02-10,EA6
38.69583333333333,,25.904166666666672,,2020-02-11,EA6
63.43333333333334,,27.837500000000006,,2020-02-12,EA6
67.15,,16.104166666666668,,2020-02-13,EA6
73.92083333333332,,33.849999999999994,,2020-02-14,EA6
32.26666666666667,,9.079166666666667,,2020-02-15,EA6
26.00833333333334,,6.245833333333334,,2020-02-16,EA6
35.90833333333334,,25.900000000000002,,2020-02-17,EA6
44.01250000000001,,17.8125,,2020-02-18,EA6
62.33333333333334,,20.241666666666667,,2020-02-19,EA6
49.958333333333336,,11.762500000000001,,2020-02-20,EA6
36.49583333333333,,24.35833333333333,,2020-02-21,EA6
26.941666666666666,,19.670833333333338,,2020-02-22,EA6
44.00416666666666,,12.9,,2020-02-23,EA6
41.262499999999996,,9.795833333333336,,2020-02-24,EA6
47.9,,17.987499999999997,,2020-02-25,EA6
61.82500000000001,,29.72083333333333,,2020-02-26,EA6
58.854166666666664,,19.25416666666667,,2020-02-27,EA6
61.94166666666667,,15.266666666666666,,2020-02-28,EA6
33.53750000000001,,18.216666666666665,,2020-02-29,EA6
37.44583333333333,,13.604166666666666,,2020-03-01,EA6
62.75652173913044,,16.666666666666668,,2020-03-02,EA6
81.37083333333332,,29.179166666666664,,2020-03-03,EA6
68.29166666666667,,21.77083333333334,,2020-03-04,EA6
30.058333333333334,,12.1,,2020-03-05,EA6
89.14999999999999,,39.50833333333333,,2020-03-06,EA6
61.816666666666656,,29.095833333333335,,2020-03-07,EA6
39.208333333333336,,12.97916666666667,,2020-03-08,EA6
55.39166666666666,,22.13333333333333,,2020-03-09,EA6
33.49583333333333,,8.045833333333333,,2020-03-10,EA6
43.800000000000004,,16.258333333333336,,2020-03-11,EA6
35.754166666666656,,22.500000000000004,,2020-03-12,EA6
67.05652173913043,,42.0,,2020-03-13,EA6
59.38750000000001,,19.89166666666667,,2020-03-14,EA6
56.11666666666665,,15.141666666666671,,2020-03-15,EA6
79.74166666666667,,32.24583333333333,,2020-03-16,EA6
56.61249999999999,,27.47916666666667,,2020-03-17,EA6
57.850000000000016,,28.237499999999994,,2020-03-18,EA6
29.708333333333332,,15.462499999999999,,2020-03-19,EA6
15.31666666666667,,12.154166666666667,,2020-03-20,EA6
13.570833333333331,,15.239130434782611,,2020-03-21,EA6
16.33478260869565,,15.0375,,2020-03-22,EA6
43.583333333333336,,21.054166666666664,,2020-03-23,EA6
75.29583333333333,,26.416666666666668,,2020-03-24,EA6
56.887499999999996,,28.474999999999998,,2020-03-25,EA6
30.349999999999994,,34.34166666666667,,2020-03-26,EA6
20.260869565217387,,36.99166666666667,,2020-03-27,EA6
13.945833333333335,,22.895833333333332,,2020-03-28,EA6
12.612499999999999,,17.045833333333334,,2020-03-29,EA6
21.6875,,12.091666666666669,,2020-03-30,EA6
22.195833333333336,,14.204166666666664,,2020-03-31,EA6
69.96249999999999,,31.879166666666663,,2020-04-01,EA6
55.17499999999998,,34.60833333333334,,2020-04-02,EA6
75.80416666666666,,41.55,,2020-04-03,EA6
55.662499999999994,,22.97500000000001,,2020-04-04,EA6
35.758333333333326,,17.029166666666672,,2020-04-05,EA6
63.44583333333333,,23.5,,2020-04-06,EA6
54.37083333333334,,30.016666666666666,,2020-04-07,EA6
47.854166666666664,,43.42083333333334,,2020-04-08,EA6
41.487500000000004,,48.67083333333334,,2020-04-09,EA6
34.362500000000004,,37.74166666666667,,2020-04-10,EA6
66.27499999999999,,35.487500000000004,,2020-04-11,EA6
37.52083333333333,,25.9375,,2020-04-12,EA6
8.5,,15.150000000000004,,2020-04-13,EA6
27.52083333333334,,13.758333333333333,,2020-04-14,EA6
59.23750000000001,,31.170833333333338,,2020-04-15,EA6
50.337499999999984,,49.020833333333336,,2020-04-16,EA6
15.174999999999997,,17.299999999999994,,2020-04-17,EA6
22.895833333333332,,20.58333333333334,,2020-04-18,EA6
19.45,,22.083333333333332,,2020-02-01,EA8
19.645833333333332,,22.0,,2020-02-02,EA8
34.54583333333333,,,,2020-02-03,EA8
38.675,,26.583333333333332,,2020-02-04,EA8
73.96250000000002,,45.583333333333336,,2020-02-05,EA8
81.42083333333332,,44.916666666666664,,2020-02-06,EA8
49.229166666666664,,38.25,,2020-02-07,EA8
31.962499999999995,,27.458333333333332,,2020-02-08,EA8
8.829166666666667,,13.666666666666666,,2020-02-09,EA8
23.84583333333333,,25.458333333333332,,2020-02-10,EA8
28.5625,,32.166666666666664,,2020-02-11,EA8
40.416666666666664,,28.208333333333332,,2020-02-12,EA8
35.53333333333334,,13.666666666666666,,2020-02-13,EA8
43.791666666666664,,29.5,,2020-02-14,EA8
14.545833333333333,,8.666666666666666,,2020-02-15,EA8
12.850000000000003,,7.0,,2020-02-16,EA8
29.813043478260866,,24.5,,2020-02-17,EA8
35.475,,24.083333333333332,,2020-02-18,EA8
43.01666666666667,,19.5,,2020-02-19,EA8
34.079166666666666,,10.583333333333334,,2020-02-20,EA8
34.68333333333333,,31.458333333333332,,2020-02-21,EA8
14.250000000000002,,23.583333333333332,,2020-02-22,EA8
21.675,,10.541666666666666,,2020-02-23,EA8
28.920833333333334,,12.083333333333334,,2020-02-24,EA8
43.11666666666665,,22.125,,2020-02-25,EA8
36.020833333333336,,23.666666666666668,,2020-02-26,EA8
43.800000000000004,,17.166666666666668,,2020-02-27,EA8
38.55833333333333,,14.416666666666666,,2020-02-28,EA8
16.520833333333332,,19.75,,2020-02-29,EA8
16.791666666666668,,14.583333333333334,,2020-03-01,EA8
43.05217391304348,,20.26086956521739,,2020-03-02,EA8
50.79583333333334,,32.0,,2020-03-03,EA8
57.56666666666667,,20.208333333333332,,2020-03-04,EA8
35.80416666666667,,17.5,,2020-03-05,EA8
58.23750000000001,,36.125,,2020-03-06,EA8
37.93333333333333,,33.125,,2020-03-07,EA8
15.112499999999999,,13.458333333333334,,2020-03-08,EA8
35.4625,,23.208333333333332,,2020-03-09,EA8
25.695833333333336,,13.458333333333334,,2020-03-10,EA8
29.32083333333334,,20.42105263157895,,2020-03-11,EA8
29.495833333333334,,35.791666666666664,,2020-03-12,EA8
34.3304347826087,,39.391304347826086,,2020-03-13,EA8
19.670833333333338,,14.375,,2020-03-14,EA8
21.604166666666668,,11.125,,2020-03-15,EA8
47.212500000000006,,32.5,,2020-03-16,EA8
38.158333333333324,,33.583333333333336,,2020-03-17,EA8
37.408333333333324,,31.25,,2020-03-18,EA8
38.9,,21.125,,2020-03-19,EA8
25.900000000000002,,22.791666666666668,,2020-03-20,EA8
23.16666666666667,,18.541666666666668,,2020-03-21,EA8
23.30416666666667,,19.416666666666668,,2020-03-22,EA8
44.89166666666667,,28.958333333333332,,2020-03-23,EA8
42.22083333333333,,29.625,,2020-03-24,EA8
55.69166666666666,,45.125,,2020-03-25,EA8
35.783333333333324,,43.333333333333336,,2020-03-26,EA8
25.243478260869566,,45.26086956521739,,2020-03-27,EA8
14.454166666666664,,26.75,,2020-03-28,EA8
10.508333333333335,,19.375,,2020-03-29,EA8
21.687499999999996,,14.5,,2020-03-30,EA8
24.9875,,18.208333333333332,,2020-03-31,EA8
44.370833333333344,,24.375,,2020-04-01,EA8
20.891666666666662,,16.583333333333332,,2020-04-02,EA8
36.92916666666667,,26.375,,2020-04-03,EA8
27.51666666666667,,21.583333333333332,,2020-04-04,EA8
15.304166666666667,,17.75,,2020-04-05,EA8
23.912499999999998,,19.25,,2020-04-06,EA8
49.05416666666667,,32.125,,2020-04-07,EA8
51.89166666666667,,58.125,,2020-04-08,EA8
47.17499999999999,,,,2020-04-09,EA8
40.97083333333333,,,,2020-04-10,EA8
38.62916666666667,,,,2020-04-11,EA8
25.141666666666666,,,,2020-04-12,EA8
10.862499999999999,,,,2020-04-13,EA8
22.0625,,,,2020-04-14,EA8
42.82500000000001,,33.458333333333336,,2020-04-15,EA8
48.06250000000001,,55.5,,2020-04-16,EA8
23.462500000000002,,23.875,,2020-04-17,EA8
27.21666666666667,,29.083333333333332,,2020-04-18,EA8
24.14166666666667,,24.48333333333333,,2020-02-01,EI1
25.354166666666668,,22.104166666666668,,2020-02-02,EI1
36.81304347826088,,28.7625,,2020-02-03,EI1
44.38333333333333,,26.9375,,2020-02-04,EI1
73.00416666666668,,56.51666666666667,,2020-02-05,EI1
79.49583333333332,,54.17916666666667,,2020-02-06,EI1
55.4,,48.15,,2020-02-07,EI1
33.79583333333334,,27.720833333333335,,2020-02-08,EI1
13.529166666666667,,16.795833333333338,,2020-02-09,EI1
25.566666666666663,,15.84583333333333,,2020-02-10,EI1
,,,,2020-02-11,EI1
,,,,2020-02-12,EI1
46.762499999999996,,14.541666666666664,,2020-02-13,EI1
51.75833333333335,,31.80416666666667,,2020-02-14,EI1
14.387500000000001,,10.591666666666669,,2020-02-15,EI1
12.170833333333333,,,,2020-02-16,EI1
22.429166666666664,,,,2020-02-17,EI1
26.883333333333336,,,,2020-02-18,EI1
40.59166666666667,,,,2020-02-19,EI1
34.275,,12.525,,2020-02-20,EI1
21.7375,,26.675,,2020-02-21,EI1
13.762500000000001,,22.55416666666667,,2020-02-22,EI1
27.74166666666667,,15.262500000000003,,2020-02-23,EI1
26.474999999999998,,12.158333333333331,,2020-02-24,EI1
33.49999999999999,,16.820833333333333,,2020-02-25,EI1
42.3,,23.179166666666664,,2020-02-26,EI1
51.54999999999998,,23.33333333333334,,2020-02-27,EI1
53.07083333333333,,20.266666666666666,,2020-02-28,EI1
19.45,,20.895833333333332,,2020-02-29,EI1
19.974999999999998,,16.26666666666667,,2020-03-01,EI1
47.46521739130435,,19.7625,,2020-03-02,EI1
59.79583333333332,,28.583333333333332,,2020-03-03,EI1
66.1375,,30.370833333333323,,2020-03-04,EI1
28.462500000000002,,15.791666666666664,,2020-03-05,EI1
63.212500000000006,,36.416666666666664,,2020-03-06,EI1
38.800000000000004,,30.620833333333337,,2020-03-07,EI1
18.375,,16.416666666666664,,2020-03-08,EI1
32.670833333333334,,19.904166666666672,,2020-03-09,EI1
18.808333333333334,,8.991666666666665,,2020-03-10,EI1
23.666666666666668,,17.299999999999997,,2020-03-11,EI1
23.241666666666664,,28.13333333333333,,2020-03-12,EI1
38.512499999999996,,34.12083333333333,,2020-03-13,EI1
27.20833333333333,,19.141666666666666,,2020-03-14,EI1
27.558333333333326,,13.637500000000003,,2020-03-15,EI1
51.45416666666667,,28.425,,2020-03-16,EI1
29.516666666666676,,27.983333333333334,,2020-03-17,EI1
28.63333333333333,,28.745833333333337,,2020-03-18,EI1
29.90416666666667,,21.054166666666667,,2020-03-19,EI1
16.895833333333332,,17.64583333333334,,2020-03-20,EI1
12.975,,18.31666666666667,,2020-03-21,EI1
11.8375,,17.85833333333333,,2020-03-22,EI1
46.616666666666674,,26.687500000000004,,2020-03-23,EI1
53.662499999999994,,30.541666666666668,,2020-03-24,EI1
49.94166666666667,,33.891666666666666,,2020-03-25,EI1
25.466666666666672,,37.47083333333334,,2020-03-26,EI1
13.262500000000001,,38.6625,,2020-03-27,EI1
5.116666666666667,,23.97083333333333,,2020-03-28,EI1
3.079166666666667,,17.695833333333333,,2020-03-29,EI1
13.975000000000001,,14.845833333333337,,2020-03-30,EI1
13.808333333333335,,17.8,,2020-03-31,EI1
43.29583333333333,,25.420833333333334,,2020-04-01,EI1
25.600000000000005,,15.754166666666665,,2020-04-02,EI1
40.91250000000001,,26.262500000000003,,2020-04-03,EI1
29.31250000000001,,22.025000000000002,,2020-04-04,EI1
13.83333333333333,,19.2,,2020-04-05,EI1
26.779166666666665,,16.341666666666665,,2020-04-06,EI1
37.87083333333333,,27.05,,2020-04-07,EI1
41.795833333333334,,47.616666666666674,,2020-04-08,EI1
37.9875,,51.225000000000016,,2020-04-09,EI1
27.85416666666667,,39.60416666666666,,2020-04-10,EI1
34.795833333333334,,35.29545454545454,,2020-04-11,EI1
15.324999999999998,,27.678260869565218,,2020-04-12,EI1
2.6916666666666664,,14.933333333333332,,2020-04-13,EI1
15.858333333333334,,17.7375,,2020-04-14,EI1
38.729166666666664,,29.745833333333334,,2020-04-15,EI1
37.17083333333334,,48.18750000000001,,2020-04-16,EI1
11.154166666666669,,19.783333333333335,,2020-04-17,EI1
13.983333333333333,,22.170833333333334,,2020-04-18,EI1
11.191666666666668,,14.058333333333332,,2020-02-01,EI3
13.174999999999999,,15.358333333333336,,2020-02-02,EI3
20.075,,16.858333333333338,,2020-02-03,EI3
23.2,,13.304166666666667,,2020-02-04,EI3
54.945833333333326,,29.3125,,2020-02-05,EI3
59.42083333333334,,31.812499999999996,,2020-02-06,EI3
35.34583333333334,,32.775000000000006,,2020-02-07,EI3
12.870833333333337,,15.791666666666666,,2020-02-08,EI3
4.691666666666667,,10.545833333333334,,2020-02-09,EI3
13.904166666666667,,11.021739130434783,,2020-02-10,EI3
15.108333333333334,,14.079166666666667,,2020-02-11,EI3
23.450000000000003,,12.449999999999998,,2020-02-12,EI3
20.31666666666667,,6.978260869565218,,2020-02-13,EI3
27.399999999999995,,,,2020-02-14,EI3
4.9541666666666675,,5.508695652173911,,2020-02-15,EI3
6.620833333333334,,4.38695652173913,,2020-02-16,EI3
12.262499999999998,,14.762500000000001,,2020-02-17,EI3
14.074999999999998,,11.125000000000002,,2020-02-18,EI3
20.912499999999998,,13.304166666666665,,2020-02-19,EI3
14.891666666666667,,6.608333333333333,,2020-02-20,EI3
12.441666666666665,,18.887500000000006,,2020-02-21,EI3
7.8125,,18.36521739130435,,2020-02-22,EI3
15.162500000000001,,6.983333333333332,,2020-02-23,EI3
13.924999999999999,,5.308333333333334,,2020-02-24,EI3
17.21666666666667,,8.999999999999998,,2020-02-25,EI3
22.766666666666666,,10.245833333333334,,2020-02-26,EI3
30.391666666666676,,9.354166666666666,,2020-02-27,EI3
22.291666666666668,,9.270833333333334,,2020-02-28,EI3
8.51666666666667,,16.304166666666667,,2020-02-29,EI3
9.695833333333333,,10.366666666666667,,2020-03-01,EI3
26.71666666666667,,7.970833333333331,,2020-03-02,EI3
33.57083333333334,,14.979166666666664,,2020-03-03,EI3
41.25,,14.933333333333332,,2020-03-04,EI3
22.7625,,13.58333333333333,,2020-03-05,EI3
43.012499999999996,,23.10416666666666,,2020-03-06,EI3
23.65833333333333,,23.27083333333334,,2020-03-07,EI3
9.145833333333334,,10.808333333333332,,2020-03-08,EI3
16.708333333333332,,11.874999999999998,,2020-03-09,EI3
11.9125,,2.5041666666666664,,2020-03-10,EI3
11.691666666666668,,9.441666666666668,,2020-03-11,EI3
11.179166666666667,,25.65416666666667,,2020-03-12,EI3
16.195833333333336,,16.458333333333332,,2020-03-13,EI3
9.291666666666668,,9.983333333333334,,2020-03-14,EI3
14.379166666666665,,7.913043478260869,,2020-03-15,EI3
29.708333333333332,,13.779166666666663,,2020-03-16,EI3
13.766666666666666,,16.554166666666664,,2020-03-17,EI3
12.800000000000002,,14.52608695652174,,2020-03-18,EI3
23.15833333333333,,15.695833333333333,,2020-03-19,EI3
13.220833333333337,,12.529166666666663,,2020-03-20,EI3
14.054166666666667,,16.770833333333336,,2020-03-21,EI3
16.754166666666666,,19.61666666666667,,2020-03-22,EI3
31.291666666666668,,21.64166666666667,,2020-03-23,EI3
24.529166666666665,,20.7875,,2020-03-24,EI3
43.06666666666666,,29.30416666666666,,2020-03-25,EI3
31.250000000000004,,39.239130434782616,,2020-03-26,EI3
19.40416666666667,,40.058333333333344,,2020-03-27,EI3
7.833333333333333,,24.024999999999995,,2020-03-28,EI3
6.379166666666666,,17.04347826086957,,2020-03-29,EI3
11.64583333333333,,12.179166666666665,,2020-03-30,EI3
15.708333333333336,,14.933333333333332,,2020-03-31,EI3
31.795833333333338,,20.77916666666667,,2020-04-01,EI3
14.895833333333334,,13.382608695652175,,2020-04-02,EI3
22.995833333333337,,15.320833333333333,,2020-04-03,EI3
16.808333333333334,,15.283333333333333,,2020-04-04,EI3
10.175,,15.600000000000003,,2020-04-05,EI3
12.329166666666666,,12.756521739130434,,2020-04-06,EI3
35.38333333333333,,23.75,,2020-04-07,EI3
42.475,,50.85416666666666,,2020-04-08,EI3
37.75833333333333,,55.8375,,2020-04-09,EI3
32.1625,,45.01666666666668,,2020-04-10,EI3
29.39583333333333,,33.80833333333333,,2020-04-11,EI3
11.745833333333337,,28.321739130434786,,2020-04-12,EI3
5.354166666666667,,18.413043478260867,,2020-04-13,EI3
11.720833333333333,,15.708695652173914,,2020-04-14,EI3
26.349999999999998,,28.77916666666667,,2020-04-15,EI3
37.39166666666666,,53.91666666666668,,2020-04-16,EI3
11.75,,21.660869565217386,,2020-04-17,EI3
17.275000000000002,,26.17916666666667,,2020-04-18,EI3
,,18.97916666666667,,2020-02-01,EI8
,,18.608333333333327,,2020-02-02,EI8
,,26.72608695652174,,2020-02-03,EI8
,,22.66666666666666,,2020-02-04,EI8
,,39.2125,,2020-02-05,EI8
,,39.09166666666666,,2020-02-06,EI8
,,33.37916666666667,,2020-02-07,EI8
,,23.89583333333334,,2020-02-08,EI8
,,15.475000000000001,,2020-02-09,EI8
,,20.516666666666666,,2020-02-10,EI8
,,29.16249999999999,,2020-02-11,EI8
,,25.441666666666666,,2020-02-12,EI8
,,13.034782608695652,,2020-02-13,EI8
,,26.11666666666666,,2020-02-14,EI8
,,9.583333333333334,,2020-02-15,EI8
,,6.086956521739131,,2020-02-16,EI8
,,19.991666666666664,,2020-02-17,EI8
,,21.799999999999997,,2020-02-18,EI8
,,17.1125,,2020-02-19,EI8
,,9.282608695652174,,2020-02-20,EI8
,,28.654166666666665,,2020-02-21,EI8
,,21.83333333333334,,2020-02-22,EI8
,,10.799999999999999,,2020-02-23,EI8
,,12.89130434782609,,2020-02-24,EI8
,,19.141666666666666,,2020-02-25,EI8
,,19.929166666666667,,2020-02-26,EI8
,,14.525,,2020-02-27,EI8
,,14.808333333333332,,2020-02-28,EI8
,,16.870833333333334,,2020-02-29,EI8
,,12.475,,2020-03-01,EI8
,,14.841666666666667,,2020-03-02,EI8
,,25.191666666666666,,2020-03-03,EI8
,,17.825,,2020-03-04,EI8
,,13.875000000000002,,2020-03-05,EI8
,,27.974999999999998,,2020-03-06,EI8
,,28.683333333333334,,2020-03-07,EI8
,,13.065217391304346,,2020-03-08,EI8
,,21.212500000000002,,2020-03-09,EI8
,,10.816666666666668,,2020-03-10,EI8
,,27.6875,,2020-03-11,EI8
,,31.761904761904763,,2020-03-12,EI8
,,31.716666666666672,,2020-03-13,EI8
,,12.647826086956524,,2020-03-14,EI8
,,8.429166666666665,,2020-03-15,EI8
,,25.291666666666668,,2020-03-16,EI8
,,27.674999999999997,,2020-03-17,EI8
,,24.38333333333333,,2020-03-18,EI8
,,15.770833333333336,,2020-03-19,EI8
,,18.683333333333334,,2020-03-20,EI8
,,17.3875,,2020-03-21,EI8
,,16.291666666666668,,2020-03-22,EI8
,,25.275000000000006,,2020-03-23,EI8
,,24.78333333333333,,2020-03-24,EI8
,,40.575,,2020-03-25,EI8
,,38.9625,,2020-03-26,EI8
,,40.10434782608696,,2020-03-27,EI8
,,25.020833333333332,,2020-03-28,EI8
,,19.254166666666666,,2020-03-29,EI8
,,15.162500000000001,,2020-03-30,EI8
,,18.17083333333333,,2020-03-31,EI8
